hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),t(sec),Load Shifting Algorithm
0,2114.02832,-1373.88,-912.368,-1469.18,-759.486,-1553.91,-918.375,10513.0768,4396.97
0,2114.32422,-1365.35,-905.719,-1460.41,-752.444,-1545.6,-911.329,10514.5563,4371.36
0,2114.61694,-1372.03,-926.874,-1465.08,-756.282,-1566.28,-922.082,10516.0199,4403.39
0,2114.95117,-1378.12,-931.623,-1471.32,-761.314,-1572.19,-927.093,10517.69105,4421.63
0,2115.3479,-1366.68,-922.714,-1459.58,-751.864,-1561.08,-917.661,10519.6747,4387.34
0,2115.64111,-1372.24,-927.035,-1465.24,-756.445,-1566.46,-922.196,10521.14075,4403.94
0,2115.896,-1368.17,-923.872,-1461.14,-753.1,-1562.53,-918.923,10522.4152,4391.84
0,2116.2312,-1371.7,-926.617,-1464.71,-756.003,-1565.94,-921.771,10524.0912,4402.35
0,2116.60474,-1374.89,-929.107,-1468.01,-758.648,-1569.06,-924.437,10525.9589,4411.96
0,2116.92334,-1368.18,-923.88,-1461.13,-753.102,-1562.53,-918.899,10527.5519,4391.84
0,2117.27979,-1378.36,-931.814,-1471.61,-761.525,-1572.44,-927.346,10529.33415,4422.41
0,2117.74268,-1374.19,-928.573,-1467.38,-758.089,-1568.41,-923.95,10531.6486,4409.98
0,2118.10596,-1373.43,-927.973,-1466.55,-757.448,-1567.65,-923.271,10533.465,4407.63
0,2118.37939,-1370.13,-925.4,-1463.16,-754.72,-1564.44,-920.548,10534.83215,4397.73
0,2118.72778,-1374.59,-928.867,-1467.68,-758.391,-1568.75,-924.167,10536.5741,4411.02
0,2119.11816,-1367.71,-923.516,-1460.64,-752.715,-1562.08,-918.51,10538.526,4390.43
0,2119.44653,-1368.6,-924.205,-1461.54,-753.446,-1562.93,-919.222,10540.16785,4393.07
0,2119.77783,-1377.57,-931.202,-1470.8,-760.876,-1571.68,-926.695,10541.82435,4420.05
0,2120.16846,-1372.61,-927.337,-1465.75,-756.778,-1566.87,-922.638,10543.7775,4405.23
0,2120.56787,-1370.82,-925.942,-1463.87,-755.292,-1565.11,-921.11,10545.77455,4399.8
0,2120.85596,-1374.07,-928.468,-1467.17,-757.968,-1568.26,-923.753,10547.215,4409.5
0,2121.22925,-1374.08,-928.481,-1467.22,-757.987,-1568.28,-923.804,10549.08145,4409.58
0,2121.54663,-1378.22,-931.706,-1471.45,-761.405,-1572.3,-927.204,10550.66835,4421.97
0,2121.93823,-1365.57,-921.85,-1458.44,-750.946,-1559.99,-916.74,10552.62635,4384
0,2122.33862,-1368.81,-924.361,-1461.72,-753.609,-1563.12,-919.363,10554.6283,4393.65
0,2122.73877,-1367.53,-923.372,-1460.45,-752.565,-1561.9,-918.356,10556.62905,4389.88
0,2123.08911,-1364.54,-921.042,-1457.38,-750.093,-1558.98,-915.885,10558.38075,4380.9
0,2123.51636,-1375.04,-929.223,-1468.18,-758.775,-1569.21,-924.576,10560.517,4412.43
0,2123.85596,-1368.7,-924.295,-1461.73,-753.551,-1563.07,-919.401,10562.215,4393.5
0,2124.19604,-1377.76,-931.344,-1470.99,-761.026,-1571.86,-926.847,10563.9154,4420.61
0,2124.47852,-1368.15,-923.858,-1461.1,-753.078,-1562.51,-918.881,10565.3278,4391.76
0,2124.81519,-1375.76,-929.789,-1468.94,-759.375,-1569.91,-925.187,10567.01115,4414.61
0,2125.17188,-1373.95,-928.381,-1467.1,-757.882,-1568.16,-923.717,10568.7946,4409.21
0,2125.5752,-1365.39,-921.707,-1458.24,-750.795,-1559.81,-916.579,10570.8112,4383.44
0,2126.00342,-1376.19,-930.124,-1469.37,-759.731,-1570.33,-925.539,10572.9523,4415.89
0,2126.32715,-1367.14,-923.072,-1460.06,-752.244,-1561.52,-918.039,10574.57095,4388.72
0,2126.66016,-1370.37,-925.581,-1463.34,-754.904,-1564.65,-920.667,10576.236,4398.36
0,2127.04321,-1374.3,-928.64,-1467.39,-758.151,-1568.47,-923.929,10578.15125,4410.16
0,2127.37842,-1369.06,-924.57,-1462.08,-753.842,-1563.41,-919.682,10579.8273,4394.55
0,2127.6438,-1369.06,-924.561,-1462.02,-753.825,-1563.38,-919.614,10581.1542,4394.46
0,2128.05029,-1371.03,-926.093,-1464.03,-755.449,-1565.29,-921.229,10583.18665,4400.35
0,2128.46289,-1366.13,-922.283,-1459.04,-751.413,-1560.54,-917.233,10585.24965,4385.71
0,2128.70044,-1367.04,-922.986,-1459.92,-752.152,-1561.41,-917.92,10586.4374,4388.37
0,2128.94312,-1371.47,-926.433,-1464.46,-755.807,-1565.71,-921.564,10587.6508,4401.64
0,2129.25586,-1369.95,-925.255,-1462.95,-754.564,-1564.25,-920.372,10589.2145,4397.15
0,2129.59351,-1364.7,-921.177,-1457.58,-750.239,-1559.16,-916.055,10590.90275,4381.44
0,2130.00659,-1372.37,-927.137,-1465.42,-756.56,-1566.6,-922.352,10592.96815,4404.39
0,2130.36426,-1376.22,-930.142,-1469.38,-759.745,-1570.35,-925.536,10594.7565,4415.95
0,2130.74023,-1363.95,-920.583,-1456.76,-749.602,-1558.41,-915.385,10596.63635,4379.12
0,2131.11182,-1371.2,-926.229,-1464.22,-755.596,-1565.46,-921.382,10598.4943,4400.88
0,2131.48706,-1365.3,-921.643,-1458.2,-750.735,-1559.75,-916.56,10600.3705,4383.25
0,2131.83032,-1362.2,-919.22,-1454.96,-748.159,-1556.7,-913.938,10602.0868,4373.86
0,2132.28418,-1373.9,-928.331,-1467,-757.828,-1568.09,-923.621,10604.3561,4408.99
0,2132.69897,-1363.4,-920.16,-1456.19,-749.153,-1557.88,-914.929,10606.43005,4377.47
0,2133.02197,-1374.34,-928.673,-1467.45,-758.191,-1568.52,-923.987,10608.04505,4410.31
0,2133.26343,-1375.17,-929.328,-1468.33,-758.884,-1569.34,-924.699,10609.25235,4412.84
0,2133.56543,-1365.38,-921.695,-1458.23,-750.782,-1559.8,-916.568,10610.76235,4383.41
0,2134.03198,-1372.84,-927.509,-1465.92,-756.955,-1567.07,-922.75,10613.0951,4405.83
0,2134.45752,-1375.34,-929.457,-1468.48,-759.02,-1569.5,-924.819,10615.2228,4413.32
0,2134.79712,-1368.88,-924.434,-1461.91,-753.698,-1563.24,-919.55,10616.9208,4394.03
0,2153.36548,-1364.62,-921.11,-1457.48,-750.167,-1559.07,-915.973,10709.7626,4381.17
0,2153.73486,-1357.47,-915.544,-1450.05,-744.254,-1552.09,-909.987,10711.6095,4359.61
0,2154.11108,-1368.55,-924.155,-1461.46,-753.396,-1562.87,-919.157,10713.4906,4392.88
0,2154.43921,-1361.81,-920.441,-1473.42,-755.491,-1560.44,-934.535,10715.13125,4395.67
0,2154.80664,-1356.66,-916.466,-1468.21,-751.253,-1555.49,-930.379,10716.9684,4380.36
0,2155.07129,-1362.66,-921.114,-1474.28,-756.18,-1561.28,-935.226,10718.29165,4398.22
0,2155.49609,-1368.12,-925.378,-1479.94,-760.718,-1566.61,-939.801,10720.41565,4414.67
0,2155.90088,-1356.14,-916.058,-1467.64,-750.811,-1554.97,-929.906,10722.4396,4378.75
0,2156.25146,-1357.03,-916.736,-1468.51,-751.531,-1555.81,-930.595,10724.1925,4381.35
0,2156.57227,-1369.34,-926.331,-1481.24,-761.74,-1567.81,-940.863,10725.79655,4418.39
0,2156.80029,-1363.69,-921.943,-1475.5,-757.08,-1562.35,-936.257,10726.93665,4401.54
0,2157.0874,-1364.55,-922.601,-1476.31,-757.769,-1563.15,-936.883,10728.3722,4404.01
0,2157.39722,-1364.98,-922.936,-1476.76,-758.127,-1563.57,-937.247,10729.9213,4405.31
0,2157.70215,-1357.32,-916.972,-1468.85,-751.784,-1556.11,-930.876,10731.44595,4382.28
0,2158.10571,-1356.87,-916.62,-1468.37,-751.41,-1555.67,-930.487,10733.46375,4380.91
0,2158.40112,-1355.76,-915.752,-1467.22,-750.487,-1554.59,-929.565,10734.9408,4377.57
0,2158.71631,-1356.96,-916.686,-1468.44,-751.478,-1555.75,-930.538,10736.51675,4381.15
0,2159.14087,-1364.91,-922.879,-1476.67,-758.068,-1563.5,-937.174,10738.63955,4405.08
0,2159.48779,-1362.93,-921.339,-1474.66,-756.432,-1561.58,-935.565,10740.37415,4399.17
0,2159.7937,-1355.68,-915.694,-1467.14,-750.423,-1554.51,-929.505,10741.9037,4377.33
0,2160.09546,-1363.02,-921.404,-1474.71,-756.498,-1561.65,-935.593,10743.4125,4399.38
0,2160.38745,-1362.2,-920.769,-1473.89,-755.824,-1560.86,-934.939,10744.87245,4396.95
0,2160.771,-1360.56,-919.493,-1472.2,-754.468,-1559.27,-933.582,10746.7902,4392.03
0,2161.08301,-1356.54,-916.367,-1468.07,-751.146,-1555.36,-930.26,10748.35025,4379.97
0,2161.36719,-1365.27,-923.158,-1477.04,-758.365,-1563.84,-937.471,10749.77115,4406.15
0,2161.66113,-1366.01,-923.739,-1477.82,-758.981,-1564.57,-938.104,10751.24085,4408.4
0,2162.11133,-1358.38,-917.797,-1469.94,-752.661,-1557.15,-931.761,10753.49185,4385.47
0,2162.55396,-1357.33,-916.978,-1468.85,-751.792,-1556.12,-930.879,10755.705,4382.3
0,2162.87842,-1362.29,-920.827,-1473.9,-755.877,-1560.92,-934.93,10757.3273,4397.11
0,2163.24756,-1361.05,-919.873,-1472.7,-754.871,-1559.74,-933.983,10759.173,4393.49
0,2163.68359,-1359.32,-918.529,-1470.92,-753.443,-1558.07,-932.55,10761.35315,4388.31
0,2164.16602,-1357.79,-917.332,-1469.33,-752.169,-1556.57,-931.264,10763.7653,4383.69
0,2164.59082,-1359.86,-918.942,-1471.43,-753.876,-1558.57,-932.945,10765.8893,4389.86
0,2164.80688,-1363.8,-922.01,-1475.49,-757.138,-1562.4,-936.211,10766.9696,4401.69
0,2165.19434,-1360.33,-919.316,-1471.99,-754.283,-1559.05,-933.414,10768.9069,4391.37
0,2165.62744,-1355.56,-931.492,-1464.88,-748.662,-1568.53,-934.661,10771.0724,4388.97
0,2165.97974,-1359.55,-934.587,-1468.95,-751.953,-1572.39,-937.916,10772.8339,4400.89
0,2166.43677,-1358.53,-933.804,-1467.96,-751.127,-1571.43,-937.136,10775.11905,4397.92
0,2166.70435,-1370.48,-947.73,-1476.69,-758.003,-1587.87,-944.752,10776.45695,4435.04
0,2166.98682,-1369.11,-946.658,-1475.29,-756.874,-1586.54,-943.624,10777.8693,4430.94
0,2167.26685,-1363.61,-942.367,-1469.65,-752.329,-1581.19,-939.086,10779.26945,4414.45
0,2167.56592,-1357.96,-937.955,-1463.8,-747.651,-1575.67,-934.369,10780.7648,4397.43
0,2167.88306,-1364.16,-942.768,-1470.06,-752.737,-1581.66,-939.37,10782.3505,4415.88
0,2168.22437,-1360.63,-940.035,-1466.53,-749.853,-1578.26,-936.565,10784.05705,4405.42
0,2168.58179,-1363.63,-942.362,-1469.55,-752.311,-1581.16,-938.976,10785.84415,4414.34
0,2168.78296,-1360.66,-940.059,-1466.56,-749.878,-1578.29,-936.584,10786.85,4405.51
0,2169.03394,-1357.11,-937.29,-1462.89,-746.942,-1574.83,-933.631,10788.1049,4394.83
0,2169.29126,-1356.73,-936.989,-1462.46,-746.618,-1574.44,-933.27,10789.3915,4393.63
0,2169.74341,-1359.65,-939.257,-1465.43,-749.019,-1577.27,-935.655,10791.65225,4402.35
0,2170.12305,-1366.01,-944.224,-1472.04,-754.291,-1583.49,-940.989,10793.55045,4421.54
0,2170.61548,-1363.68,-942.413,-1469.68,-752.373,-1581.24,-939.095,10796.0126,4414.6
0,2170.98926,-1366.22,-944.39,-1472.24,-754.462,-1583.69,-941.149,10797.8815,4422.15
0,2171.30444,-1361.71,-940.88,-1467.67,-750.751,-1579.33,-937.482,10799.4574,4408.71
0,2171.70337,-1364.19,-942.799,-1470.14,-752.775,-1581.71,-939.45,10801.45205,4416.04
0,2172.10107,-1366.8,-944.842,-1472.84,-754.942,-1584.26,-941.632,10803.44055,4423.9
0,2172.47119,-1369.05,-946.6,-1475.18,-756.807,-1586.46,-943.516,10805.29115,4430.69
0,2172.80396,-1368.94,-946.518,-1475.09,-756.724,-1586.36,-943.458,10806.955,4430.39
0,2173.08447,-1368.49,-1001.73,-1467.33,-750.829,-1635.19,-961.759,10808.35755,4471.01
0,2173.38354,-1367.98,-1001.34,-1466.77,-750.404,-1634.68,-961.304,10809.8529,4469.43
0,2173.76514,-1363.09,-997.518,-1461.74,-746.351,-1629.92,-957.243,10811.7609,4454.75
0,2174.09546,-1374.05,-1006.08,-1473.06,-755.444,-1640.6,-966.384,10813.4125,4487.71
0,2174.48706,-1373.69,-1005.8,-1472.72,-755.153,-1640.26,-966.12,10815.3705,4486.67
0,2174.95898,-1374.4,-1006.36,-1473.45,-755.746,-1640.96,-966.709,10817.7301,4488.81
0,2175.32764,-1372,-1004.49,-1470.99,-753.754,-1638.63,-964.725,10819.5734,4481.62
0,2175.69214,-1369.18,-1002.28,-1468.06,-751.409,-1635.87,-962.352,10821.3959,4473.11
0,2175.97949,-1373.4,-1005.57,-1472.35,-754.897,-1639.95,-965.806,10822.83265,4485.7
0,2176.28857,-1368.52,-1001.77,-1467.4,-750.867,-1635.24,-961.824,10824.37805,4471.16
0,2176.71069,-1361.72,-996.438,-1460.26,-745.198,-1628.56,-956.032,10826.48865,4450.54
0,2177.05396,-1363.69,-997.969,-1462.26,-746.824,-1630.47,-957.642,10828.205,4456.42
0,2177.27881,-1369.31,-1002.36,-1468.07,-751.484,-1635.94,-962.326,10829.32925,4473.32
0,2177.8313,-1362.84,-997.311,-1461.42,-746.126,-1629.65,-956.973,10832.0917,4453.91
0,2178.12646,-1368.39,-1001.64,-1467.11,-750.717,-1635.04,-961.549,10833.5675,4470.54
0,2178.56738,-1372.57,-1004.92,-1471.49,-754.208,-1639.14,-965.105,10835.7721,4483.2
0,2178.84106,-1364.93,-998.95,-1463.61,-747.867,-1631.7,-958.742,10837.1405,4460.24
0,2179.15845,-1375.29,-1022.63,-1472.42,-755.038,-1655.59,-972.831,10838.72745,4503.3
0,2179.59863,-1366.47,-1015.74,-1463.27,-747.699,-1647,-965.421,10840.92835,4476.74
0,2179.87378,-1373.19,-1021,-1470.24,-753.294,-1653.55,-971.061,10842.3041,4496.98
0,2180.21973,-1369.39,-1018.03,-1466.35,-750.14,-1649.86,-967.922,10844.03385,4485.6
0,2180.59546,-1373.9,-1021.54,-1470.93,-753.871,-1654.22,-971.611,10845.9125,4499.05
0,2180.87451,-1369.29,-1017.95,-1466.25,-750.058,-1649.77,-967.848,10847.30775,4485.31
0,2181.16235,-1373.08,-1042.14,-1464.41,-748.612,-1672.95,-974.333,10848.74695,4510.44
0,2181.54785,-1379.29,-1047.01,-1470.87,-753.786,-1679.02,-979.565,10850.67445,4529.18
0,2181.91382,-1368.47,-1038.53,-1459.63,-744.784,-1668.44,-970.463,10852.5043,4496.54
0,2182.32129,-1379.05,-1046.82,-1470.61,-753.585,-1678.78,-979.35,10854.54165,4528.44
0,2182.73169,-1367.91,-1038.09,-1459.05,-744.317,-1667.89,-969.989,10856.59365,4494.85
0,2183.13599,-1376.95,-1046.99,-1487.55,-759.386,-1681.32,-998.832,10858.61515,4545.82
0,2183.48999,-1369.58,-1041.21,-1479.89,-753.233,-1674.12,-992.615,10860.38515,4523.59
0,2183.84326,-1379.1,-1048.69,-1489.79,-761.185,-1683.42,-1000.65,10862.1515,4552.31
0,2184.25952,-1369.84,-1041.42,-1480.18,-753.457,-1674.39,-992.847,10864.2328,4524.41
0,2184.45361,-1376.7,-1046.79,-1487.29,-759.174,-1681.07,-998.614,10865.20325,4545.06
0,2184.70972,-1371.55,-1042.76,-1482.01,-754.894,-1676.07,-994.348,10866.4838,4529.63
0,2184.94092,-1377.29,-1047.25,-1487.84,-759.649,-1681.62,-999.043,10867.6398,4546.75
0,2185.09961,-1366.58,-1038.85,-1476.77,-750.729,-1671.19,-990.078,10868.43325,4514.54
0,2185.28247,-1366.27,-1038.61,-1476.42,-750.466,-1670.87,-989.787,10869.34755,4513.56
0,2185.77539,-1377.04,-1047.06,-1487.63,-759.457,-1681.4,-998.891,10871.81215,4546.07
0,2186.01855,-1367.77,-1039.79,-1478.01,-751.725,-1672.35,-991.087,10873.02795,4518.13
0,2186.38623,-1366.27,-1038.61,-1476.44,-750.473,-1670.88,-989.809,10874.86635,4513.59
0,2186.71021,-1369.9,-1041.45,-1480.15,-753.483,-1674.4,-992.803,10876.48625,4524.45
0,2187.05737,-1373.04,-1043.92,-1483.44,-756.11,-1677.48,-995.477,10878.22205,4533.96
0,2187.45532,-1370.66,-1042.06,-1481.03,-754.14,-1675.18,-993.546,10880.2118,4526.87
0,2187.79468,-1377.19,-1047.18,-1487.8,-759.585,-1681.55,-999.033,10881.9086,4546.54
0,2188.09863,-1368.4,-1040.28,-1478.67,-752.25,-1672.97,-991.619,10883.42835,4520.04
0,2188.41235,-1364.68,-1037.37,-1474.81,-749.157,-1669.34,-988.5,10884.99695,4508.83
0,2188.76001,-1374.04,-1044.7,-1484.5,-756.95,-1678.46,-996.347,10886.73525,4537
0,2189.2085,-1373.81,-1044.53,-1484.29,-756.762,-1678.25,-996.184,10888.9777,4536.35
0,2189.66406,-1367.63,-1039.68,-1477.85,-751.605,-1672.21,-990.957,10891.2555,4517.69
0,2190.03638,-1372.78,-1043.7,-1483.13,-755.878,-1677.21,-995.217,10893.1171,4533.12
0,2190.37695,-1369.29,-1040.99,-1479.62,-753.003,-1673.85,-992.404,10894.81995,4522.76
0,2190.66455,-1371.9,-1043.02,-1482.26,-755.157,-1676.37,-994.517,10896.25795,4530.53
0,2191.0188,-1369.02,-1040.78,-1479.34,-752.777,-1673.59,-992.167,10898.0292,4521.95
0,2191.42188,-1371.08,-1042.38,-1481.41,-754.477,-1675.57,-993.834,10900.0446,4528.06
0,2191.68091,-1372.43,-1043.44,-1482.82,-755.602,-1676.89,-994.985,10901.33975,4532.14
0,2191.95142,-1373.06,-1043.94,-1483.5,-756.138,-1677.52,-995.539,10902.6923,4534.08
0,2192.27026,-1368.8,-1040.6,-1479.12,-752.593,-1673.37,-991.998,10904.2865,4521.29
0,2192.64331,-1376.32,-1046.49,-1486.89,-758.855,-1680.7,-998.289,10906.15175,4543.91
0,2192.98901,-1374.26,-1044.88,-1484.79,-757.145,-1678.7,-996.597,10907.88025,4537.75
0,2193.37646,-1366.59,-1038.87,-1476.78,-750.742,-1671.2,-990.084,10909.8175,4514.57
0,2193.6792,-1373.51,-1044.28,-1483.95,-756.505,-1677.95,-995.901,10911.3312,4535.41
0,2194.05444,-1369.5,-1041.16,-1479.86,-753.183,-1674.06,-992.595,10913.2074,4523.42
0,2194.49121,-1375.91,-1046.18,-1486.47,-758.518,-1680.3,-997.949,10915.39125,4542.68
0,2194.90161,-1363.63,-1036.55,-1473.69,-748.274,-1668.31,-987.587,10917.44325,4505.63
0,2195.21484,-1364.79,-1037.44,-1474.85,-749.226,-1669.41,-988.509,10919.0094,4509.05
0,2195.49683,-1366.92,-1039.11,-1477.06,-750.999,-1671.49,-990.296,10920.41935,4515.47
0,2195.72363,-1364.84,-1037.49,-1474.95,-749.282,-1669.48,-988.605,10921.55335,4509.27
0,2196.00171,-1362.58,-1035.72,-1472.6,-747.4,-1667.27,-986.696,10922.94375,4502.45
0,2196.20532,-1374.39,-1044.97,-1484.86,-757.239,-1678.8,-996.634,10923.9618,4538.05
0,2196.47559,-1372.28,-1043.34,-1482.73,-755.497,-1676.77,-994.922,10925.31315,4531.78
0,2196.86646,-1374.82,-1045.32,-1485.31,-757.598,-1679.23,-996.999,10927.2675,4539.36
0,2197.19019,-1375.35,-1045.74,-1485.89,-758.049,-1679.76,-997.482,10928.88615,4541
0,2197.63574,-1366.41,-1038.73,-1476.59,-750.592,-1671.02,-989.934,10931.1139,4514.02
0,2216.46606,-1359.24,-1033.1,-1469.09,-744.612,-1664,-983.852,11025.2655,4492.33
0,2216.71606,-1368.02,-1039.97,-1478.22,-751.922,-1672.57,-991.239,11026.5155,4518.81
0,2216.90869,-1367.61,-1039.66,-1477.82,-751.584,-1672.18,-990.923,11027.47865,4517.61
0,2217.16577,-1365.46,-1037.98,-1475.6,-749.799,-1670.09,-989.132,11028.76405,4511.15
0,2217.34814,-1360.24,-1033.9,-1470.2,-745.462,-1665,-984.764,11029.6759,4495.44
0,2217.72803,-1366.41,-1038.71,-1476.54,-750.578,-1671,-989.88,11031.57535,4513.95
0,2218.24854,-1356.93,-1031.29,-1466.68,-742.689,-1661.74,-981.903,11034.1779,4485.35
0,2218.60815,-1369.99,-1041.52,-1480.26,-753.561,-1674.49,-992.893,11035.97595,4524.74
0,2218.97021,-1364.06,-1036.89,-1474.2,-748.646,-1668.74,-988.008,11037.78625,4507
0,2219.3208,-1361.3,-1034.72,-1471.27,-746.333,-1666.02,-985.619,11039.5392,4498.59
0,2219.65576,-1367.71,-1039.74,-1477.9,-751.668,-1672.28,-990.987,11041.214,4517.89
0,2219.99097,-1359.23,-1033.09,-1469.08,-744.602,-1663.99,-983.845,11042.89005,4492.3
0,2220.36475,-1369.38,-1041.04,-1479.63,-753.057,-1673.9,-992.389,11044.75895,4522.91
0,2220.73218,-1357.25,-1031.54,-1467.02,-742.955,-1662.05,-982.181,11046.5961,4486.32
0,2221.06152,-1364.63,-1037.32,-1474.68,-749.098,-1669.26,-988.372,11048.2428,4508.57
0,2221.47412,-1364.96,-1037.58,-1475.04,-749.37,-1669.58,-988.664,11050.3058,4509.58
0,2221.86035,-1359.42,-1033.25,-1469.34,-744.777,-1664.2,-984.07,11052.23695,4492.96
0,2222.23022,-1367.01,-1039.18,-1477.16,-751.078,-1671.58,-990.384,11054.0863,4515.75
0,2222.6355,-1365.52,-1038.02,-1475.65,-749.844,-1670.14,-989.168,11056.1127,4511.31
0,2223.12573,-1365.25,-1037.81,-1475.35,-749.617,-1669.87,-988.923,11058.56385,4510.47
0,2223.44385,-1364.28,-1037.05,-1474.35,-748.81,-1668.93,-988.111,11060.15445,4507.56
0,2223.72021,-1365.54,-1038.03,-1475.64,-749.857,-1670.15,-989.148,11061.53625,4511.33
0,2224.07617,-1355.84,-1030.44,-1465.55,-741.781,-1660.67,-980.981,11063.31605,4482.06
0,2224.47485,-1364.97,-1037.58,-1475.03,-749.38,-1669.59,-988.654,11065.30945,4509.59
0,2224.85498,-1364.71,-1037.38,-1474.79,-749.165,-1669.34,-988.463,11067.2101,4508.84
0,2225.21216,-1368.12,-1040.05,-1478.29,-751.996,-1672.66,-991.295,11068.996,4519.07
0,2225.5918,-1357.56,-1031.79,-1467.35,-743.217,-1662.36,-982.442,11070.8942,4487.27
0,2226.0127,-1363.76,-1036.63,-1473.77,-748.368,-1668.4,-987.634,11072.9987,4505.93
0,2226.46753,-1363.1,-1036.12,-1473.11,-747.823,-1667.77,-987.105,11075.27285,4503.98
0,2226.85059,-1357.12,-1033.23,-1486.03,-750.463,-1666.45,-1003.35,11077.18815,4509.6
0,2227.16235,-1364.53,-1039.07,-1493.84,-756.666,-1673.73,-1009.7,11078.74695,4532.1
0,2227.47388,-1357.57,-1033.62,-1486.6,-750.857,-1666.95,-1003.84,11080.3046,4511.12
0,2227.78613,-1363.14,-1037.96,-1492.31,-755.479,-1672.34,-1008.44,11081.86585,4527.79
0,2228.14087,-1356.22,-1032.56,-1485.19,-749.728,-1665.63,-1002.69,11083.63955,4507.04
0,2228.48364,-1355.38,-1031.9,-1484.3,-749.026,-1664.8,-1001.97,11085.3534,4504.48
0,2228.79224,-1357.97,-1033.92,-1486.95,-751.171,-1667.31,-1004.1,11086.8964,4512.23
0,2229.12646,-1367.2,-1041.16,-1496.62,-758.899,-1676.34,-1011.97,11088.5675,4540.16
0,2229.47168,-1358.7,-1034.5,-1487.78,-751.798,-1668.05,-1004.8,11090.2936,4514.53
0,2229.84058,-1366.51,-1040.62,-1495.9,-758.319,-1675.67,-1011.38,11092.1381,4538.08
0,2230.27881,-1363.77,-1038.48,-1493.11,-756.043,-1673.02,-1009.13,11094.32925,4529.9
0,2230.71875,-1357.68,-1033.7,-1486.71,-750.943,-1667.05,-1003.92,11096.52895,4511.44
0,2231.12305,-1354.45,-1031.17,-1483.36,-748.255,-1663.9,-1001.22,11098.55045,4501.71
0,2231.51636,-1353.45,-1030.38,-1482.28,-747.412,-1662.91,-1000.33,11100.517,4498.64
0,2231.90674,-1354.34,-1031.07,-1483.18,-748.144,-1663.76,-1001.05,11102.4689,4501.28
0,2232.32251,-1358.15,-1034.06,-1487.12,-751.319,-1667.48,-1004.24,11104.54775,4512.75
0,2232.67261,-1362.27,-1037.29,-1491.43,-754.762,-1671.51,-1007.73,11106.29825,4525.21
0,2232.97168,-1354.02,-1030.83,-1482.89,-747.89,-1663.47,-1000.82,11107.7936,4500.38
0,2233.24121,-1361.31,-1036.53,-1490.46,-753.966,-1670.58,-1006.96,11109.14125,4522.35
0,2233.53198,-1359.41,-1035.06,-1488.54,-752.398,-1668.75,-1005.41,11110.5951,4516.7
0,2233.85913,-1360.07,-1035.57,-1489.18,-752.936,-1669.38,-1005.92,11112.23085,4518.63
0,2234.26709,-1352.58,-1029.7,-1481.38,-746.686,-1662.06,-999.598,11114.27065,4496.02
0,2234.61914,-1361.61,-1036.77,-1490.77,-754.22,-1670.87,-1007.21,11116.0309,4523.25
0,2234.88281,-1359.75,-1035.32,-1488.88,-752.676,-1669.08,-1005.69,11117.34925,4517.71
0,2235.26416,-1365.08,-1039.49,-1494.34,-757.103,-1674.24,-1010.1,11119.256,4533.66
0,2235.56738,-1362.42,-1037.42,-1491.69,-754.916,-1671.7,-1007.98,11120.7721,4525.81
0,2235.82007,-1351.93,-1029.2,-1480.71,-746.146,-1661.43,-999.057,11122.03555,4494.07
0,2236.13843,-1359.63,-1035.22,-1488.71,-752.566,-1668.94,-1005.53,11123.62735,4517.28
0,2236.41553,-1360.62,-1036,-1489.75,-753.391,-1669.91,-1006.38,11125.01285,4520.28
0,2236.66724,-1361.86,-1042.47,-1562.49,-780.052,-1689.38,-1084.86,11126.2714,4613.73
0,2236.95215,-1361.13,-1041.88,-1561.67,-779.424,-1688.64,-1084.18,11127.69595,4611.44
0,2237.20703,-1355.44,-1037.4,-1555.67,-774.609,-1683.09,-1079.26,11128.97035,4594.2
0,2237.44653,-1358.84,-1040.06,-1559.16,-777.456,-1686.37,-1082.1,11130.16785,4604.37
0,2237.72266,-1356.69,-1038.39,-1557.01,-775.671,-1684.31,-1080.36,11131.5485,4598.01
0,2238.08569,-1350.46,-1033.49,-1550.42,-770.404,-1678.23,-1074.96,11133.36365,4579.11
0,2238.50122,-1358.37,-1039.69,-1558.7,-777.07,-1685.92,-1081.73,11135.4413,4602.99
0,2238.84351,-1352,-1034.7,-1552.03,-771.698,-1679.73,-1076.29,11137.15275,4583.76
0,2239.27295,-1359.72,-1040.76,-1560.12,-778.211,-1687.24,-1082.9,11139.29995,4607.08
0,2239.68335,-1362.14,-1042.66,-1562.67,-780.257,-1689.6,-1084.98,11141.35195,4614.41
0,2240.04248,-1352.91,-1035.41,-1553.01,-772.472,-1680.62,-1077.09,11143.1476,4586.54
0,2240.39526,-1349.6,-1032.81,-1549.54,-769.684,-1677.39,-1074.26,11144.9115,4576.53
