hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),t(sec),DoS Attack
0,684.74677,-1254.43,-1192.87,-1388.17,-654.103,-1787.91,-1039.06,13520.1282,4430.51
0,684.78125,-1254.78,-1193.13,-1388.45,-654.372,-1788.22,-1039.26,13520.8178,4431.45
0,684.78259,-1257.09,-1194.91,-1390.9,-656.278,-1790.48,-1041.22,13520.8446,4438.47
0,684.80487,-1257.53,-1195.25,-1391.41,-656.652,-1790.94,-1041.64,13521.2902,4439.88
0,684.80548,-1252.9,-1191.7,-1386.53,-652.842,-1786.4,-1037.74,13521.3024,4425.83
0,684.80554,-1248.97,-1188.67,-1382.29,-649.584,-1782.51,-1034.33,13521.3036,4413.77
0,684.81238,-1246.84,-1187.02,-1379.97,-647.817,-1780.39,-1032.46,13521.4404,4407.2
0,684.81256,-1256.7,-1194.6,-1390.49,-655.955,-1790.1,-1040.89,13521.444,4437.29
0,684.81604,-1259.24,-1196.56,-1393.2,-658.057,-1792.61,-1043.07,13521.5136,4445.05
0,684.82312,-1256.23,-1194.26,-1390.08,-655.589,-1789.68,-1040.58,13521.6552,4435.99
0,684.82391,-1250.69,-1190,-1384.18,-651.019,-1784.23,-1035.86,13521.671,4419.1
0,684.85419,-1250.54,-1189.87,-1383.91,-650.871,-1784.04,-1035.62,13522.2766,4418.49
0,684.8689,-1253.22,-1191.92,-1386.73,-653.069,-1786.65,-1037.87,13522.5708,4426.6
0,684.9129,-1249.04,-1188.72,-1382.37,-649.644,-1782.58,-1034.4,13523.4508,4413.99
0,684.92432,-1257.46,-1195.19,-1391.3,-656.583,-1790.85,-1041.55,13523.6792,4439.61
0,684.93896,-1253.49,-1192.15,-1387.15,-653.324,-1786.98,-1038.24,13523.972,4427.62
0,684.97559,-1249.82,-1189.32,-1383.2,-650.284,-1783.35,-1035.06,13524.7046,4416.37
0,684.98761,-1255.84,-1193.94,-1389.57,-655.244,-1789.25,-1040.16,13524.945,4434.66
0,685.0116,-1252.32,-1191.25,-1385.88,-652.354,-1785.82,-1037.22,13525.4248,4424.02
0,685.03015,-1251.28,-1190.44,-1384.72,-651.487,-1784.78,-1036.27,13525.7958,4420.78
0,685.04364,-1258.15,-1195.73,-1392.06,-657.161,-1791.54,-1042.16,13526.0656,4441.75
0,685.0564,-1252.96,-1191.74,-1386.6,-652.89,-1786.46,-1037.8,13526.3208,4426.02
0,685.05969,-1248.98,-1188.68,-1382.31,-649.597,-1782.53,-1034.35,13526.3866,4413.82
0,685.06708,-1257.65,-1195.34,-1391.51,-656.744,-1791.04,-1041.71,13526.5344,4440.2
0,685.07043,-1258,-1195.61,-1391.92,-657.041,-1791.4,-1042.05,13526.6014,4441.32
0,685.08289,-1246.77,-1186.97,-1379.89,-647.759,-1780.33,-1032.4,13526.8506,4406.99
0,685.10638,-1255.99,-1194.05,-1389.73,-655.368,-1789.4,-1040.28,13527.3204,4435.12
0,685.11279,-1255.83,-1193.94,-1389.59,-655.245,-1789.26,-1040.18,13527.4486,4434.68
0,685.1203,-1258.98,-1196.36,-1392.91,-657.838,-1792.34,-1042.83,13527.5988,4444.23
0,685.16223,-1249.53,-1189.09,-1382.85,-650.037,-1783.05,-1034.77,13528.4374,4415.43
0,685.17303,-1246.56,-1186.81,-1379.68,-647.589,-1780.12,-1032.24,13528.6534,4406.36
0,685.18756,-1248.08,-1187.97,-1381.23,-648.827,-1781.59,-1033.46,13528.944,4410.9
0,685.19165,-1247.95,-1187.87,-1381.13,-648.728,-1781.47,-1033.38,13529.0258,4410.55
0,685.19336,-1258.98,-1196.36,-1392.93,-657.841,-1792.35,-1042.85,13529.06,4444.26
0,685.19427,-1255.38,-1193.6,-1389.17,-654.885,-1788.84,-1039.86,13529.0782,4433.39
0,685.22803,-1249.37,-1188.97,-1382.67,-649.905,-1782.89,-1034.62,13529.7534,4414.93
0,685.22906,-1248.83,-1188.55,-1382.07,-649.452,-1782.34,-1034.14,13529.774,4413.24
0,685.23822,-1253.26,-1191.95,-1386.74,-653.098,-1786.68,-1037.87,13529.9572,4426.68
0,685.28986,-1251.69,-1190.75,-1385.16,-651.82,-1785.17,-1036.63,13530.99,4422.02
0,685.29156,-1252.42,-1191.31,-1385.91,-652.42,-1785.88,-1037.22,13531.024,4424.21
0,685.31219,-1254.1,-1192.6,-1387.69,-653.8,-1787.53,-1038.64,13531.4366,4429.32
0,685.31793,-1246.28,-1186.59,-1379.35,-647.347,-1779.83,-1031.96,13531.5514,4405.46
0,685.32043,-1251.57,-1190.64,-1384.91,-651.693,-1785,-1036.39,13531.6014,4421.48
0,685.32501,-1254.39,-1192.82,-1387.98,-654.037,-1787.81,-1038.87,13531.693,4430.18
0,685.32831,-1250.93,-1190.17,-1384.39,-651.203,-1784.44,-1036.01,13531.759,4419.76
0,685.32947,-1258.62,-1196.08,-1392.56,-657.547,-1792,-1042.56,13531.7822,4443.18
0,698.80176,-1236.64,-1179.2,-1369.05,-639.412,-1770.34,-1023.72,13801.228,4376.03
0,698.80481,-1236.59,-1179.14,-1368.91,-639.351,-1770.24,-1023.59,13801.289,4375.74
0,698.80554,-1243.36,-1184.34,-1376.17,-644.933,-1776.93,-1029.39,13801.3036,4396.46
0,698.8241,-1240.54,-1182.18,-1373.21,-642.622,-1774.17,-1027.05,13801.6748,4387.92
0,698.8244,-1242.02,-1183.31,-1374.73,-643.826,-1775.6,-1028.24,13801.6808,4392.35
0,698.83875,-1236.4,-1179.01,-1368.81,-639.22,-1770.1,-1023.54,13801.9678,4375.31
0,698.87128,-1243.83,-1184.7,-1376.67,-645.319,-1777.39,-1029.8,13802.6184,4397.89
0,698.9007,-1244.04,-1184.86,-1376.91,-645.495,-1777.6,-1030,13803.2068,4398.55
0,698.90161,-1242.2,-1183.45,-1374.98,-643.986,-1775.8,-1028.46,13803.225,4392.98
0,698.90436,-1234.1,-1178.25,-1364.19,-639.48,-1765.76,-1021.28,13803.28,4364.05
0,698.91187,-1236.45,-1180.05,-1366.7,-641.411,-1768.08,-1023.28,13803.4302,4371.23
0,698.94043,-1233.82,-1178.05,-1363.97,-639.263,-1765.52,-1021.12,13804.0014,4363.31
0,698.94049,-1235.9,-1179.63,-1366.11,-640.953,-1767.53,-1022.81,13804.0026,4369.54
0,698.94061,-1239.08,-1182.07,-1369.49,-643.569,-1770.66,-1025.51,13804.005,4379.23
0,698.96088,-1240.71,-1183.33,-1371.26,-644.922,-1772.28,-1026.94,13804.4104,4384.25
0,698.98193,-1242.86,-1184.98,-1373.56,-646.693,-1774.4,-1028.77,13804.8314,4390.82
0,698.98303,-1233.99,-1178.18,-1364.14,-639.399,-1765.68,-1021.25,13804.8534,4363.81
0,698.98468,-1238.83,-1181.87,-1369.2,-643.361,-1770.41,-1025.27,13804.8864,4378.44
0,699.01379,-1245.79,-1187.24,-1376.71,-649.119,-1777.3,-1031.31,13805.4686,4399.8
0,699.02924,-1246.57,-1187.84,-1377.56,-649.77,-1778.08,-1031.99,13805.7776,4402.21
0,699.0293,-1243.73,-1185.67,-1374.59,-647.442,-1775.31,-1029.63,13805.7788,4393.63
0,699.03107,-1239.73,-1182.6,-1370.33,-644.146,-1771.37,-1026.22,13805.8142,4381.43
0,699.05853,-1238.33,-1181.51,-1368.78,-642.978,-1769.97,-1024.97,13806.3634,4377.08
0,699.05963,-1234.77,-1178.78,-1365.01,-640.052,-1766.47,-1021.96,13806.3854,4366.25
0,699.09918,-1245.15,-1186.74,-1376.01,-648.586,-1776.66,-1030.74,13807.1764,4397.82
0,699.10956,-1234.65,-1178.69,-1364.85,-639.948,-1766.34,-1021.83,13807.384,4365.84
0,699.10962,-1234.74,-1178.75,-1364.91,-640.011,-1766.41,-1021.86,13807.3852,4366.06
0,699.11115,-1237.7,-1181.01,-1368.02,-642.435,-1769.3,-1024.34,13807.4158,4375.02
0,699.11627,-1238.65,-1181.75,-1369.08,-643.232,-1770.26,-1025.19,13807.5182,4377.99
0,699.16638,-1241.62,-1184.02,-1372.21,-645.665,-1773.17,-1027.69,13808.5204,4387
0,699.18884,-1243.78,-1185.69,-1374.54,-647.453,-1775.31,-1029.56,13808.9696,4393.63
0,699.18903,-1239.05,-1182.07,-1369.61,-643.584,-1770.7,-1025.65,13808.9734,4379.36
0,699.21625,-1240.76,-1183.37,-1371.32,-644.964,-1772.33,-1026.99,13809.5178,4384.41
0,699.21692,-1244.75,-1186.43,-1375.55,-648.248,-1776.25,-1030.36,13809.5312,4396.55
0,699.2392,-1241.01,-1183.58,-1371.69,-645.198,-1772.63,-1027.31,13809.9768,4385.33
0,699.26025,-1238.16,-1181.38,-1368.62,-642.839,-1769.8,-1024.85,13810.3978,4376.58
0,699.2605,-1243.47,-1185.44,-1374.16,-647.186,-1774.98,-1029.24,13810.4028,4392.61
0,699.29053,-1241.34,-1183.83,-1372.02,-645.464,-1772.94,-1027.56,13811.0034,4386.3
0,699.29077,-1242.01,-1184.33,-1372.68,-646.003,-1773.58,-1028.08,13811.0082,4388.27
0,699.29913,-1242.38,-1184.62,-1373.08,-646.307,-1773.94,-1028.4,13811.1754,4389.4
0,699.30963,-1235.61,-1179.42,-1365.87,-640.737,-1767.28,-1022.64,13811.3854,4368.76
0,699.31329,-1238.44,-1181.58,-1368.82,-643.049,-1770.04,-1024.98,13811.4586,4377.3
0,699.31873,-1238.82,-1181.88,-1369.27,-643.371,-1770.43,-1025.35,13811.5674,4378.52
0,699.31976,-1235.63,-1179.44,-1365.92,-640.761,-1767.32,-1022.69,13811.588,4368.87
0,699.35175,-1245.95,-1187.36,-1376.88,-649.254,-1777.45,-1031.44,13812.2278,4400.28
0,699.36273,-1246.58,-1187.85,-1377.57,-649.778,-1778.09,-1032.01,13812.4474,4402.24
0,699.36279,-1234.74,-1178.76,-1364.95,-640.021,-1766.43,-1021.91,13812.4486,4366.12
0,699.36334,-1242.54,-1184.74,-1373.24,-646.44,-1774.09,-1028.52,13812.4596,4389.87
0,699.37939,-1234.88,-1178.86,-1365.09,-640.134,-1766.56,-1022.01,13812.7806,4366.53
0,699.39453,-1242.77,-1184.91,-1373.47,-646.623,-1774.31,-1028.71,13813.0834,4390.55
0,699.39459,-1245.32,-1186.87,-1376.19,-648.728,-1776.83,-1030.88,13813.0846,4398.34
0,699.41821,-1233.99,-1178.18,-1364.15,-639.401,-1765.69,-1021.26,13813.557,4363.83
0,699.44135,-1242.44,-1184.66,-1373.13,-646.357,-1773.99,-1028.43,13814.0198,4389.56
0,699.44159,-1237.37,-1180.79,-1367.82,-642.204,-1769.05,-1024.22,13814.0246,4374.24
0,699.45599,-1242.46,-1184.66,-1373.08,-646.35,-1773.98,-1028.37,13814.3126,4389.52
0,699.46735,-1246.3,-1187.62,-1377.2,-649.525,-1777.78,-1031.69,13814.5398,4401.28
0,699.46747,-1242.08,-1184.4,-1372.84,-646.079,-1773.68,-1028.23,13814.5422,4388.6
0,699.48981,-1239.85,-1182.68,-1370.42,-644.231,-1771.47,-1026.29,13814.989,4381.74
0,699.49194,-1242.75,-1184.89,-1373.43,-646.604,-1774.29,-1028.67,13815.0316,4390.47
0,699.49713,-1243.59,-1185.55,-1374.37,-647.308,-1775.14,-1029.43,13815.1354,4393.1
0,699.50549,-1241.98,-1184.32,-1372.69,-645.986,-1773.56,-1028.1,13815.3026,4388.23
0,699.50647,-1237.04,-1180.53,-1367.47,-641.931,-1768.72,-1023.93,13815.3222,4373.23
0,699.50769,-1243.01,-1185.1,-1373.74,-646.824,-1774.56,-1028.93,13815.3466,4391.31
0,699.51636,-1245.52,-1187.02,-1376.4,-648.889,-1777.02,-1031.05,13815.52,4398.94
0,699.52094,-1239.25,-1182.22,-1369.76,-643.731,-1770.87,-1025.75,13815.6116,4379.88
0,699.52325,-1240.93,-1183.49,-1371.5,-645.102,-1772.5,-1027.13,13815.6578,4384.93
0,699.53491,-1235.14,-1179.06,-1365.36,-640.348,-1766.82,-1022.23,13815.891,4367.32
0,699.59534,-1235.16,-1179.07,-1365.36,-640.354,-1766.82,-1022.22,13817.0996,4367.34
0,699.5954,-1234.56,-1178.61,-1364.73,-639.864,-1766.23,-1021.72,13817.1008,4365.52
0,699.6084,-1244.2,-1186.01,-1375,-647.807,-1775.73,-1029.94,13817.3608,4394.93
0,699.63916,-1236.88,-1180.4,-1367.22,-641.778,-1768.53,-1023.72,13817.976,4372.63
0,699.64777,-1241.26,-1183.74,-1371.81,-645.369,-1772.81,-1027.36,13818.1482,4385.88
0,699.64789,-1243.59,-1185.54,-1374.34,-647.297,-1775.12,-1029.4,13818.1506,4393.05
0,699.64795,-1245.07,-1186.68,-1375.94,-648.524,-1776.59,-1030.69,13818.1518,4397.6
0,699.65515,-1239.58,-1182.48,-1370.19,-644.023,-1771.23,-1026.12,13818.2958,4381
0,699.65607,-1240.54,-1183.2,-1371.1,-644.785,-1772.12,-1026.81,13818.3142,4383.76
0,699.67743,-1238.35,-1181.53,-1368.81,-642.995,-1769.99,-1025,13818.7414,4377.15
0,699.67896,-1243.1,-1185.16,-1373.77,-646.883,-1774.62,-1028.93,13818.772,4391.49
0,699.67987,-1236.32,-1179.97,-1366.62,-641.317,-1767.98,-1023.24,13818.7902,4370.92
0,699.69849,-1244.66,-1186.36,-1375.5,-648.184,-1776.18,-1030.33,13819.1626,4396.34
0,699.70105,-1244.24,-1186.05,-1375.08,-647.844,-1775.78,-1030.01,13819.2138,4395.1
0,699.70215,-1235.82,-1179.59,-1366.1,-640.91,-1767.49,-1022.82,13819.2358,4369.41
0,699.70636,-1236.62,-1180.19,-1366.91,-641.555,-1768.26,-1023.45,13819.32,4371.79
0,699.74805,-1241.13,-1183.64,-1371.66,-645.254,-1772.67,-1027.24,13820.1538,4385.46
0,699.74811,-1241.5,-1183.94,-1372.14,-645.585,-1773.08,-1027.65,13820.155,4386.72
0,699.7829,-1233.9,-1178.11,-1364.04,-639.325,-1765.59,-1021.17,13820.8508,4363.53
0,699.78381,-1236.7,-1180.25,-1366.96,-641.616,-1768.32,-1023.49,13820.869,4371.98
0,699.80701,-1232.96,-1177.4,-1363.08,-638.565,-1764.69,-1020.41,13821.333,4360.73
0,699.80847,-1235.33,-1179.19,-1365.5,-640.489,-1766.97,-1022.32,13821.3622,4367.8
0,699.80933,-1234.37,-1178.46,-1364.53,-639.708,-1766.05,-1021.56,13821.3794,4364.95
0,699.81323,-1245.12,-1186.72,-1375.98,-648.562,-1776.63,-1030.72,13821.4574,4397.73
0,699.81348,-1241.29,-1183.79,-1371.99,-645.427,-1772.9,-1027.55,13821.4624,4386.18
0,699.81677,-1240.06,-1182.84,-1370.63,-644.405,-1771.67,-1026.45,13821.5282,4382.36
0,699.82397,-1243.45,-1185.43,-1374.17,-647.175,-1774.97,-1029.26,13821.6722,4392.59
0,699.82501,-1244.06,-1185.91,-1374.88,-647.696,-1775.6,-1029.84,13821.693,4394.54
0,699.85626,-1241.56,-1183.99,-1372.25,-645.642,-1773.16,-1027.75,13822.318,4386.97
0,699.87,-1240.26,-1182.99,-1370.84,-644.567,-1771.87,-1026.62,13822.5928,4382.97
0,699.91406,-1245.39,-1186.92,-1376.21,-648.772,-1776.87,-1030.89,13823.474,4398.47
0,699.92499,-1236.78,-1180.32,-1367.13,-641.7,-1768.44,-1023.64,13823.6926,4372.35
0,699.93976,-1234.88,-1178.86,-1365.1,-640.138,-1766.57,-1022.02,13823.988,4366.55
0,699.97717,-1244.82,-1186.49,-1375.66,-648.315,-1776.33,-1030.46,13824.7362,4396.81
0,699.98871,-1235.23,-1179.13,-1365.47,-640.423,-1766.91,-1022.32,13824.967,4367.61
0,700.01294,-1235.81,-1179.57,-1366.05,-640.893,-1767.46,-1022.77,13825.4516,4369.32
0,700.03101,-1238.58,-1181.69,-1368.96,-643.16,-1770.17,-1025.09,13825.813,4377.71
0,700.04449,-1242.44,-1184.65,-1373.08,-646.343,-1773.97,-1028.38,13826.0826,4389.49
0,700.05719,-1237.72,-1181.05,-1368.19,-642.488,-1769.39,-1024.51,13826.3366,4375.3
0,700.06055,-1238.22,-1181.42,-1368.62,-642.874,-1769.84,-1024.83,13826.4038,4376.68
0,700.0675,-1236.97,-1180.46,-1367.32,-641.852,-1768.62,-1023.79,13826.5428,4372.91
0,700.07196,-1243.22,-1185.26,-1373.97,-647,-1774.77,-1029.11,13826.632,4391.96
0,700.08441,-1238.96,-1182.01,-1369.51,-643.51,-1770.61,-1025.57,13826.881,4379.08
0,700.10706,-1241.43,-1183.88,-1372.02,-645.514,-1772.99,-1027.55,13827.334,4386.44
0,700.11359,-1235.29,-1179.18,-1365.52,-640.469,-1766.96,-1022.36,13827.4646,4367.77
0,700.12207,-1239.3,-1182.24,-1369.72,-643.753,-1770.88,-1025.69,13827.6342,4379.9
0,700.16449,-1239.31,-1182.25,-1369.8,-643.773,-1770.91,-1025.77,13828.4826,4380.02
0,700.17523,-1237.64,-1180.98,-1368.05,-642.408,-1769.28,-1024.38,13828.6974,4374.97
0,700.18842,-1245.13,-1186.73,-1376,-648.573,-1776.64,-1030.74,13828.9612,4397.77
0,700.19336,-1240.08,-1182.87,-1370.72,-644.438,-1771.72,-1026.54,13829.06,4382.52
0,700.19434,-1241.83,-1184.19,-1372.47,-645.851,-1773.39,-1027.91,13829.0796,4387.69
0,700.19519,-1237.76,-1181.08,-1368.22,-642.516,-1769.42,-1024.53,13829.0966,4375.4
0,700.22919,-1241.05,-1183.59,-1371.61,-645.2,-1772.61,-1027.21,13829.7766,4385.27
0,700.2301,-1239.41,-1182.34,-1369.94,-643.865,-1771.03,-1025.89,13829.7948,4380.38
0,700.23889,-1234.41,-1178.51,-1364.65,-639.759,-1766.12,-1021.68,13829.9706,4365.18
0,700.29089,-1234.99,-1178.94,-1365.17,-640.213,-1766.65,-1022.06,13831.0106,4366.81
0,700.29236,-1241.87,-1184.22,-1372.52,-645.884,-1773.43,-1027.95,13831.04,4387.82
0,700.31317,-1240.8,-1183.4,-1371.41,-645.008,-1772.39,-1027.07,13831.4562,4384.6
0,700.31885,-1238.51,-1181.65,-1368.99,-643.131,-1770.15,-1025.14,13831.5698,4377.65
0,700.3219,-1241.91,-1184.24,-1372.52,-645.905,-1773.45,-1027.94,13831.6308,4387.88
0,700.32727,-1243.26,-1185.29,-1374,-647.028,-1774.8,-1029.13,13831.7382,4392.06
0,700.32935,-1242.66,-1184.84,-1373.4,-646.546,-1774.23,-1028.66,13831.7798,4390.29
0,700.33063,-1233.31,-1177.66,-1363.41,-638.842,-1765.02,-1020.67,13831.8054,4361.74
0,713.80255,-1232,-1176.65,-1362,-637.762,-1763.72,-1019.54,14101.2438,4357.72
0,713.80603,-1222.16,-1169.12,-1351.48,-629.676,-1754.02,-1011.14,14101.3134,4327.66
0,713.80676,-1230.03,-1175.13,-1359.84,-636.13,-1761.75,-1017.8,14101.328,4351.62
0,713.82629,-1227.17,-1172.95,-1356.86,-633.797,-1758.97,-1015.44,14101.7186,4343
0,713.82648,-1222.73,-1169.56,-1352.14,-630.157,-1754.6,-1011.68,14101.7224,4329.47
0,713.8396,-1229.47,-1174.7,-1359.24,-635.667,-1761.19,-1017.32,14101.9848,4349.9
0,713.87396,-1229.1,-1174.42,-1358.88,-635.371,-1760.85,-1017.04,14102.672,4348.83
0,713.90948,-1228.09,-1173.65,-1357.81,-634.541,-1759.85,-1016.19,14103.3824,4345.75
0,713.90955,-1226.9,-1172.74,-1356.54,-633.568,-1758.69,-1015.18,14103.3838,4342.13
0,713.9101,-1221.01,-1168.23,-1350.23,-628.724,-1752.87,-1010.14,14103.3948,4324.11
0,713.91309,-1226.92,-1172.75,-1356.52,-633.571,-1758.68,-1015.15,14103.4546,4342.12
0,713.94122,-1222.85,-1169.64,-1352.25,-630.247,-1754.71,-1011.77,14104.0172,4329.81
0,713.94141,-1229.98,-1175.09,-1359.79,-636.09,-1761.7,-1017.76,14104.021,4351.47
0,713.94312,-1227.89,-1173.5,-1357.61,-634.38,-1759.66,-1016.04,14104.0552,4345.16
0,713.96252,-1230.29,-1175.33,-1360.11,-636.34,-1762,-1018.01,14104.4432,4352.4
0,713.98383,-1218.88,-1166.6,-1347.97,-626.98,-1750.78,-1008.34,14104.8694,4317.63
0,713.98395,-1223.34,-1169.99,-1352.62,-630.611,-1755.12,-1012.02,14104.8718,4331.08
0,713.98578,-1221.41,-1168.54,-1350.67,-629.056,-1753.27,-1010.5,14104.9084,4325.35
0,714.01428,-1218.94,-1166.65,-1348.05,-627.038,-1750.84,-1008.41,14105.4784,4317.83
0,714.03009,-1224.97,-1171.25,-1354.43,-631.966,-1756.75,-1013.48,14105.7946,4336.15
0,714.03058,-1221.42,-1168.55,-1350.71,-629.07,-1753.29,-1010.54,14105.8044,4325.42
0,714.0343,-1231.52,-1176.27,-1361.43,-637.352,-1763.21,-1019.06,14105.8788,4356.16
0,714.05981,-1219.45,-1167.04,-1348.58,-627.447,-1751.34,-1008.83,14106.389,4319.37
0,714.06042,-1230.08,-1175.16,-1359.88,-636.164,-1761.79,-1017.83,14106.4012,4351.75
0,714.10022,-1223.52,-1170.15,-1352.92,-630.786,-1755.35,-1012.29,14107.1972,4331.79
0,714.11273,-1220.13,-1167.56,-1349.34,-628.015,-1752.02,-1009.44,14107.4474,4321.49
0,714.11279,-1231.3,-1176.1,-1361.19,-637.172,-1763,-1018.87,14107.4486,4355.49
0,714.11292,-1221.72,-1168.78,-1351.01,-629.311,-1753.58,-1010.76,14107.4512,4326.31
0,714.11719,-1230.07,-1175.16,-1359.88,-636.162,-1761.79,-1017.83,14107.5366,4351.74
0,714.16742,-1228.45,-1173.93,-1358.21,-634.844,-1760.22,-1016.51,14108.5412,4346.88
0,714.18964,-1220,-1167.46,-1349.16,-627.898,-1751.88,-1009.29,14108.9856,4321.04
0,714.19012,-1226.68,-1172.56,-1356.26,-633.373,-1758.44,-1014.94,14108.9952,4341.38
0,714.21674,-1218.46,-1166.28,-1347.51,-626.633,-1750.36,-1007.97,14109.5276,4316.33
0,714.21802,-1227.65,-1173.3,-1357.29,-634.169,-1759.4,-1015.76,14109.5532,4344.34
0,714.24005,-1219.25,-1166.89,-1348.36,-627.283,-1751.14,-1008.65,14109.9938,4318.75
0,714.26111,-1224.87,-1171.16,-1354.24,-631.863,-1756.62,-1013.3,14110.415,4335.73
0,714.26208,-1221.73,-1168.79,-1351.04,-629.328,-1753.6,-1010.8,14110.4344,4326.37
0,714.29114,-1222.46,-1169.33,-1351.75,-629.906,-1754.28,-1011.34,14111.0156,4328.49
0,714.29163,-1220.69,-1167.99,-1349.91,-628.47,-1752.56,-1009.89,14111.0254,4323.16
0,714.30005,-1218.49,-1166.31,-1347.56,-626.663,-1750.39,-1008.01,14111.1938,4316.44
0,714.31299,-1230.35,-1175.37,-1360.17,-636.387,-1762.05,-1018.06,14111.4526,4352.57
0,714.31311,-1222.55,-1169.41,-1351.89,-629.992,-1754.39,-1011.46,14111.455,4328.83
0,714.31909,-1222.74,-1169.55,-1352.06,-630.138,-1754.56,-1011.59,14111.5746,4329.36
0,714.31927,-1226.97,-1172.78,-1356.52,-633.6,-1758.71,-1015.13,14111.5782,4342.2
0,714.35278,-1223.37,-1170.04,-1352.8,-630.673,-1755.21,-1012.2,14112.2484,4331.38
0,714.36353,-1220.81,-1168.08,-1350.05,-628.569,-1752.68,-1010,14112.4634,4323.54
0,714.36401,-1226.96,-1172.77,-1356.56,-633.602,-1758.72,-1015.18,14112.473,4342.24
0,714.36456,-1219.69,-1167.22,-1348.83,-627.646,-1751.57,-1009.02,14112.484,4320.09
0,714.38049,-1220.63,-1167.93,-1349.79,-628.407,-1752.48,-1009.78,14112.8026,4322.9
0,714.39563,-1219.1,-1166.77,-1348.19,-627.158,-1750.98,-1008.52,14113.1054,4318.27
0,714.39569,-1224.39,-1170.79,-1353.73,-631.472,-1756.15,-1012.9,14113.1066,4334.27
0,714.42108,-1221.88,-1168.9,-1351.19,-629.45,-1753.74,-1010.91,14113.6144,4326.81
0,714.44275,-1220.57,-1167.9,-1349.77,-628.37,-1752.44,-1009.78,14114.0478,4322.78
0,714.44281,-1228.23,-1173.74,-1357.91,-634.644,-1759.97,-1016.26,14114.049,4346.11
0,714.45795,-1218.93,-1166.64,-1348.02,-627.02,-1750.82,-1008.38,14114.3518,4317.77
0,714.46881,-1230.96,-1175.84,-1360.82,-636.89,-1762.66,-1018.58,14114.569,4354.44
0,714.46887,-1222.44,-1169.33,-1351.78,-629.905,-1754.29,-1011.38,14114.5702,4328.51
0,714.49084,-1223.57,-1170.18,-1352.93,-630.818,-1755.38,-1012.28,14115.0096,4331.88
0,714.49292,-1226.19,-1172.18,-1355.71,-632.963,-1757.95,-1014.49,14115.0512,4339.85
0,714.49854,-1221.9,-1168.92,-1351.25,-629.472,-1753.77,-1010.97,14115.1636,4326.92
0,714.50842,-1218.99,-1166.69,-1348.11,-627.081,-1750.9,-1008.46,14115.3612,4318
0,714.50861,-1229.85,-1174.99,-1359.64,-635.981,-1761.57,-1017.64,14115.365,4351.06
0,714.50909,-1221.87,-1168.89,-1351.16,-629.435,-1753.72,-1010.89,14115.3746,4326.75
0,714.51727,-1225.26,-1171.46,-1354.7,-632.193,-1757.02,-1013.68,14115.5382,4336.98
0,714.52155,-1218.69,-1166.46,-1347.75,-626.824,-1750.58,-1008.17,14115.6238,4317.02
0,714.52411,-1223.5,-1170.11,-1352.79,-630.743,-1755.28,-1012.15,14115.675,4331.57
0,714.53925,-1220.31,-1167.7,-1349.53,-628.164,-1752.2,-1009.59,14115.9778,4322.04
0,714.59991,-1229.21,-1174.5,-1358.96,-635.455,-1760.94,-1017.1,14117.191,4349.11
0,714.59998,-1222.87,-1169.65,-1352.23,-630.253,-1754.71,-1011.73,14117.1924,4329.81
0,714.60938,-1230.13,-1175.21,-1359.95,-636.211,-1761.85,-1017.89,14117.3804,4351.93
0,714.64001,-1230.23,-1175.29,-1360.08,-636.299,-1761.96,-1018,14117.993,4352.27
0,714.64996,-1218.31,-1166.17,-1347.37,-626.515,-1750.22,-1007.86,14118.192,4315.9
0,714.65112,-1222.89,-1169.65,-1352.14,-630.241,-1754.67,-1011.63,14118.2152,4329.7
0,714.65143,-1219.45,-1167.04,-1348.6,-627.454,-1751.35,-1008.85,14118.2214,4319.4
0,714.65582,-1223.49,-1170.11,-1352.8,-630.741,-1755.28,-1012.16,14118.3092,4331.57
0,714.65869,-1229.81,-1174.96,-1359.61,-635.947,-1761.53,-1017.62,14118.3666,4350.95
0,714.67853,-1221.3,-1168.45,-1350.55,-628.963,-1753.16,-1010.4,14118.7634,4325.01
0,714.6803,-1229.22,-1174.5,-1358.97,-635.459,-1760.95,-1017.1,14118.7988,4349.14
0,714.68103,-1229.9,-1175.03,-1359.71,-636.023,-1761.63,-1017.7,14118.8134,4351.24
0,714.69934,-1223.05,-1169.79,-1352.42,-630.401,-1754.88,-1011.89,14119.1796,4330.35
0,714.70221,-1218.1,-1166.02,-1347.19,-626.355,-1750.03,-1007.74,14119.237,4315.32
0,714.70276,-1222.7,-1169.5,-1351.94,-630.087,-1754.49,-1011.47,14119.248,4329.13
0,714.70746,-1225.43,-1171.59,-1354.89,-632.335,-1757.19,-1013.83,14119.342,4337.51
0,714.7489,-1223.36,-1170.03,-1352.76,-630.659,-1755.19,-1012.17,14120.1708,4331.31
0,714.74908,-1218.65,-1166.44,-1347.78,-626.81,-1750.57,-1008.21,14120.1744,4317
0,714.78674,-1228.17,-1173.7,-1357.84,-634.593,-1759.9,-1016.2,14120.9276,4345.91
0,714.78687,-1228.61,-1174.05,-1358.34,-634.967,-1760.36,-1016.61,14120.9302,4347.31
0,714.81604,-1219.88,-1167.37,-1349.03,-627.8,-1751.76,-1009.19,14121.5136,4320.67
