hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),No Load Scheduling,t(sec),t(sec)
0,24.27621,-1937.05,-2092.51,-2326.77,-1387.03,-2742.83,-2076.66,7006.65,30.45284,309.0568
0,24.27968,-1941.49,-2106.32,-2332.23,-1392.39,-2755.09,-2087.11,7028.81,30.45631,309.1262
0,24.28,-1944.83,-2120.03,-2336.89,-1396.93,-2767.04,-2097.37,7048.76,30.45663,309.1326
0,24.28553,-1942.65,-2119.99,-2349.58,-1402.66,-2767.29,-2113.09,7059.52,30.46216,309.2432
0,24.28603,-1934.81,-2119.93,-2342.57,-1395.03,-2766.41,-2109.96,7043.79,30.46266,309.2532
0,24.28675,-1940.88,-2135.13,-2349.78,-1402.28,-2779.95,-2122.16,7070.61,30.46338,309.2676
0,24.29398,-1931.87,-2168.04,-2345.93,-1396.82,-2806.76,-2140.32,7084.56,30.47061,309.4122
0,24.30468,-1928.95,-2171.52,-2395.43,-1421.85,-2811.34,-2199.98,7135.72,30.48131,309.6262
0,24.31144,-1932.56,-2175.48,-2413.61,-1433.62,-2815.46,-2220.45,7161.63,30.48807,309.7614
0,24.31284,-1933.48,-2176.91,-2421.76,-1438.55,-2816.96,-2229.89,7172.2,30.48947,309.7894
0,24.31854,-1926.73,-2172.99,-2422.36,-1435.44,-2813.17,-2232.73,7162.26,30.49517,309.9034
0,24.323,-1934.57,-2183.71,-2430.63,-1444.14,-2822.98,-2242.82,7188.18,30.49963,309.9926
0,24.32771,-1928.81,-2190.45,-2426.51,-1439.15,-2828.19,-2245.1,7183.51,30.50434,310.0868
0,24.33489,-1923.72,-2192.46,-2422.39,-1434.42,-2829.43,-2244.59,7175.54,30.51152,310.2304
0,24.34747,-1928.87,-2201.6,-2428.11,-1440.37,-2837.64,-2252.61,7194.62,30.5241,310.482
0,24.35689,-1928.55,-2212.33,-2429.39,-1441.24,-2846.66,-2259.79,7204.6,30.53352,310.6704
0,24.35797,-1918.33,-2225.56,-2422.14,-1432.35,-2857.08,-2264.52,7197.55,30.5346,310.692
0,24.36014,-1926.17,-2236.05,-2430.46,-1441.12,-2866.65,-2274.56,7223.28,30.53677,310.7354
0,24.36588,-1920.36,-2237.22,-2425.6,-1435.61,-2867.11,-2273.2,7213.07,30.54251,310.8502
0,24.36845,-1915.75,-2235.91,-2435.62,-1438.63,-2866.05,-2286.73,7217.42,30.54508,310.9016
0,38.82563,-1906.85,-2233.12,-2455.84,-1445.07,-2863.7,-2313.77,7226.39,45.00226,600.0452
0,38.83501,-1909.12,-2234.66,-2458.02,-1447.45,-2865.19,-2315.64,7232.33,45.01164,600.2328
0,38.84868,-1912.17,-2236.71,-2460.94,-1450.65,-2867.18,-2318.16,7240.29,45.02531,600.5062
0,38.85127,-1912.72,-2237.06,-2461.49,-1451.24,-2867.51,-2318.62,7241.72,45.0279,600.558
0,38.86408,-1910.73,-2235.69,-2459.59,-1449.16,-2866.19,-2316.98,7236.51,45.04071,600.8142
0,38.86419,-1902.94,-2230.4,-2452.13,-1441,-2861.05,-2310.55,7216.12,45.04082,600.8164
0,38.88422,-1904.31,-2231.43,-2453.41,-1442.4,-2862.05,-2311.68,7219.77,45.06085,601.217
0,38.8854,-1909.3,-2234.81,-2458.18,-1447.63,-2865.34,-2315.8,7232.82,45.06203,601.2406
0,38.88624,-1906.39,-2232.77,-2455.42,-1444.6,-2863.35,-2313.39,7225.16,45.06287,601.2574
0,38.89054,-1905.8,-2232.4,-2454.85,-1443.98,-2863,-2312.91,7223.65,45.06717,601.3434
0,38.93806,-1908.86,-2234.5,-2457.77,-1447.17,-2865.03,-2315.43,7231.66,45.11469,602.2938
0,38.93941,-1905.93,-2232.46,-2454.98,-1444.12,-2863.05,-2313.01,7223.96,45.11604,602.3208
0,38.94366,-1902.04,-2229.84,-2451.25,-1440.04,-2860.51,-2309.81,7213.8,45.12029,602.4058
0,38.95005,-1903.18,-2230.67,-2452.32,-1441.22,-2861.31,-2310.75,7216.81,45.12668,602.5336
0,38.95767,-1906.47,-2232.9,-2455.47,-1444.66,-2863.48,-2313.46,7225.42,45.1343,602.686
0,38.96409,-1911.14,-2236.04,-2459.95,-1449.56,-2866.53,-2317.31,7237.62,45.14072,602.8144
0,38.97391,-1904.7,-2231.6,-2453.82,-1442.85,-2862.21,-2312,7220.73,45.15054,603.0108
0,38.97408,-1903.28,-2230.71,-2452.44,-1441.34,-2861.35,-2310.83,7217.07,45.15071,603.0142
0,38.9786,-1910.57,-2235.69,-2459.39,-1448.95,-2866.19,-2316.84,7236.15,45.15523,603.1046
0,38.97894,-1911.48,-2236.23,-2460.29,-1449.93,-2866.71,-2317.6,7238.48,45.15557,603.1114
0,38.97958,-1910.33,-2235.43,-2459.2,-1448.74,-2865.94,-2316.65,7235.47,45.15621,603.1242
0,38.98082,-1902.03,-2229.79,-2451.26,-1440.06,-2860.45,-2309.8,7213.74,45.15745,603.149
0,38.98379,-1901.04,-2229.21,-2450.28,-1438.99,-2859.89,-2308.98,7211.21,45.16042,603.2084
0,38.9958,-1903.88,-2231.16,-2452.99,-1441.95,-2861.78,-2311.32,7218.65,45.17243,603.4486
0,38.99999,-1904.8,-2231.75,-2453.88,-1442.92,-2862.36,-2312.09,7221.04,45.17662,603.5324
0,39.05427,-1901.95,-2229.8,-2451.16,-1439.94,-2860.46,-2309.73,7213.57,45.2309,604.618
0,39.06728,-1910.13,-2235.41,-2458.97,-1448.49,-2865.92,-2316.48,7235.02,45.24391,604.8782
0,39.06752,-1904.87,-2231.73,-2453.97,-1443.02,-2862.34,-2312.14,7221.18,45.24415,604.883
0,39.08506,-1912.63,-2237.08,-2461.37,-1451.12,-2867.54,-2318.55,7241.54,45.26169,605.2338
0,39.0915,-1904.65,-2231.55,-2453.78,-1442.8,-2862.16,-2311.96,7220.59,45.26813,605.3626
0,39.09773,-1908.72,-2234.41,-2457.63,-1447.02,-2864.95,-2315.31,7231.3,45.27436,605.4872
0,39.10431,-1908.3,-2234.08,-2457.25,-1446.6,-2864.63,-2314.97,7230.18,45.28094,605.6188
0,39.10846,-1907.17,-2233.32,-2456.17,-1445.42,-2863.88,-2314.04,7227.22,45.28509,605.7018
0,39.11586,-1904.4,-2231.44,-2453.51,-1442.52,-2862.06,-2311.75,7219.97,45.29249,605.8498
0,39.11914,-1909.96,-2235.27,-2458.82,-1448.32,-2865.78,-2316.34,7234.56,45.29577,605.9154
0,39.12028,-1902.97,-2230.43,-2452.15,-1441.03,-2861.08,-2310.57,7216.2,45.29691,605.9382
0,39.13129,-1902.42,-2230.14,-2451.6,-1440.43,-2860.79,-2310.12,7214.81,45.30792,606.1584
0,39.13172,-1910.04,-2235.34,-2458.88,-1448.39,-2865.85,-2316.4,7234.77,45.30835,606.167
0,39.13526,-1906.96,-2233.15,-2455.97,-1445.21,-2863.72,-2313.87,7226.65,45.31189,606.2378
0,39.14102,-1908.32,-2234.12,-2457.26,-1446.61,-2864.66,-2314.99,7230.24,45.31765,606.353
0,39.15304,-1907.69,-2233.67,-2456.67,-1445.96,-2864.23,-2314.47,7228.59,45.32967,606.5934
0,39.15476,-1901.72,-2229.61,-2450.95,-1439.72,-2860.28,-2309.54,7212.95,45.33139,606.6278
0,39.15643,-1908.68,-2234.42,-2457.57,-1446.96,-2864.96,-2315.28,7231.21,45.33306,606.6612
0,39.19251,-1909.37,-2234.81,-2458.27,-1447.72,-2865.33,-2315.85,7232.97,45.36914,607.3828
0,39.194,-1908.51,-2234.22,-2457.46,-1446.83,-2864.76,-2315.15,7230.73,45.37063,607.4126
0,39.19402,-1904.31,-2231.36,-2453.43,-1442.43,-2861.98,-2311.68,7219.72,45.37065,607.413
0,39.19497,-1901.85,-2229.73,-2451.06,-1439.84,-2860.4,-2309.65,7213.31,45.3716,607.432
0,39.19849,-1912.83,-2237.14,-2461.59,-1451.35,-2867.6,-2318.71,7242.02,45.37512,607.5024
0,39.20984,-1912.13,-2236.64,-2460.93,-1450.63,-2867.11,-2318.13,7240.17,45.38647,607.7294
0,39.21157,-1906.9,-2233.09,-2455.93,-1445.15,-2863.66,-2313.82,7226.49,45.3882,607.764
0,39.23098,-1903.57,-2230.88,-2452.72,-1441.65,-2861.51,-2311.07,7217.8,45.40761,608.1522
0,39.23559,-1903.88,-2231.13,-2453,-1441.96,-2861.76,-2311.32,7218.64,45.41222,608.2444
0,39.24625,-1904.26,-2231.38,-2453.36,-1442.35,-2862,-2311.63,7219.62,45.42288,608.4576
0,39.24161,-1901.31,-2229.37,-2450.55,-1439.28,-2860.04,-2309.2,7211.9,45.41824,608.3648
0,39.27084,-1906.75,-2233.11,-2455.74,-1444.95,-2863.69,-2313.69,7226.18,45.44747,608.9494
0,39.27646,-1901.88,-2229.73,-2451.1,-1439.89,-2860.39,-2309.68,7213.37,45.45309,609.0618
0,39.28338,-1901.57,-2229.58,-2450.79,-1439.54,-2860.24,-2309.42,7212.6,45.46001,609.2002
0,39.28419,-1903.85,-2231.13,-2452.96,-1441.92,-2861.76,-2311.3,7218.57,45.46082,609.2164
0,39.28468,-1912.66,-2237.11,-2461.39,-1451.14,-2867.57,-2318.57,7241.62,45.46131,609.2262
0,39.28517,-1902.63,-2230.27,-2451.81,-1440.65,-2860.92,-2310.29,7215.36,45.4618,609.236
0,39.28994,-1905.71,-2232.39,-2454.74,-1443.86,-2862.98,-2312.83,7223.43,45.46657,609.3314
0,39.29725,-1912.82,-2237.2,-2461.55,-1451.32,-2867.66,-2318.7,7242.03,45.47388,609.4776
0,39.30911,-1902.83,-2230.41,-2452,-1440.87,-2861.05,-2310.46,7215.88,45.48574,609.7148
0,39.31806,-1902.37,-2230.11,-2451.55,-1440.38,-2860.76,-2310.08,7214.68,45.49469,609.8938
0,39.32398,-1906.71,-2233.07,-2455.7,-1444.91,-2863.64,-2313.66,7226.05,45.50061,610.0122
0,39.3283,-1905.64,-2232.29,-2454.69,-1443.81,-2862.89,-2312.77,7223.22,45.50493,610.0986
0,39.32943,-1904.73,-2231.69,-2453.82,-1442.86,-2862.3,-2312.03,7220.85,45.50606,610.1212
0,39.32959,-1910.53,-2235.65,-2459.35,-1448.91,-2866.15,-2316.81,7236.03,45.50622,610.1244
0,39.33057,-1910.66,-2235.67,-2459.51,-1449.08,-2866.17,-2316.92,7236.34,45.5072,610.144
0,39.34446,-1906.28,-2232.68,-2455.33,-1444.5,-2863.27,-2313.31,7224.88,45.52109,610.4218
0,39.3485,-1909.98,-2235.26,-2458.84,-1448.35,-2865.77,-2316.36,7234.59,45.52513,610.5026
0,39.35466,-1911.68,-2236.37,-2460.48,-1450.14,-2866.85,-2317.76,7239.01,45.53129,610.6258
0,39.36062,-1905.46,-2232.11,-2454.55,-1443.64,-2862.71,-2312.63,7222.72,45.53725,610.745
0,39.36998,-1912.4,-2236.91,-2461.15,-1450.87,-2867.38,-2318.35,7240.93,45.54661,610.9322
0,39.3826,-1912.11,-2236.64,-2460.91,-1450.6,-2867.11,-2318.12,7240.13,45.55923,611.1846
0,39.38373,-1905.9,-2232.4,-2454.97,-1444.1,-2862.99,-2312.99,7223.86,45.56036,611.2072
0,39.38773,-1905.59,-2232.27,-2454.64,-1443.76,-2862.86,-2312.74,7223.09,45.56436,611.2872
0,39.39003,-1909.6,-2235,-2458.47,-1447.95,-2865.52,-2316.04,7233.59,45.56666,611.3332
0,39.3905,-1903.27,-2230.65,-2452.45,-1441.35,-2861.28,-2310.83,7217,45.56713,611.3426
0,39.3899,-1908.58,-2234.34,-2457.49,-1446.87,-2864.88,-2315.21,7230.95,45.56653,611.3306
0,39.39112,-1910.23,-2235.4,-2459.09,-1448.62,-2865.91,-2316.57,7235.23,45.56775,611.355
0,39.39632,-1903.19,-2230.58,-2452.37,-1441.27,-2861.22,-2310.76,7216.78,45.57295,611.459
0,39.39658,-1906.05,-2232.61,-2455.07,-1444.22,-2863.2,-2313.11,7224.32,45.57321,611.4642
0,39.39758,-1901.22,-2229.29,-2450.47,-1439.19,-2859.96,-2309.13,7211.65,45.57421,611.4842
0,39.40582,-1907.31,-2233.5,-2456.27,-1445.54,-2864.06,-2314.16,7227.64,45.58245,611.649
0,39.41192,-1904.76,-2231.68,-2453.85,-1442.89,-2862.29,-2312.05,7220.9,45.58855,611.771
0,39.41877,-1903,-2230.51,-2452.16,-1441.05,-2861.16,-2310.6,7216.32,45.5954,611.908
0,39.4189,-1905.73,-2232.4,-2454.77,-1443.89,-2862.99,-2312.85,7223.49,45.59553,611.9106
0,39.41936,-1905.95,-2232.51,-2454.99,-1444.13,-2863.1,-2313.03,7224.04,45.59599,611.9198
0,39.41959,-1912.51,-2236.99,-2461.26,-1450.99,-2867.45,-2318.45,7241.22,45.59622,611.9244
0,39.42041,-1907.92,-2233.78,-2456.91,-1446.22,-2864.33,-2314.66,7229.16,45.59704,611.9408
0,39.42072,-1909.05,-2234.6,-2457.96,-1447.38,-2865.13,-2315.59,7232.14,45.59735,611.947
0,39.42697,-1904,-2231.14,-2453.14,-1442.1,-2861.77,-2311.42,7218.91,45.6036,612.072
0,39.42738,-1901.71,-2229.64,-2450.93,-1439.69,-2860.31,-2309.54,7212.95,45.60401,612.0802
0,39.42915,-1900.94,-2229.15,-2450.18,-1438.88,-2859.83,-2308.9,7210.95,45.60578,612.1156
0,39.43251,-1907.85,-2233.87,-2456.78,-1446.1,-2864.42,-2314.6,7229.05,45.60914,612.1828
0,39.43293,-1910.17,-2235.37,-2459.03,-1448.56,-2865.88,-2316.52,7235.08,45.60956,612.1912
0,39.43322,-1908.84,-2234.44,-2457.77,-1447.18,-2864.97,-2315.42,7231.58,45.60985,612.197
0,39.43503,-1908.91,-2234.5,-2457.83,-1447.24,-2865.03,-2315.48,7231.77,45.61166,612.2332
0,39.43534,-1908.85,-2234.45,-2457.77,-1447.18,-2864.99,-2315.43,7231.61,45.61197,612.2394
0,39.43532,-1901.84,-2229.68,-2451.07,-1439.85,-2860.34,-2309.64,7213.25,45.61195,612.239
0,39.43855,-1908.36,-2234.2,-2457.27,-1446.63,-2864.75,-2315.02,7230.38,45.61518,612.3036
0,39.43904,-1909.35,-2234.8,-2458.24,-1447.69,-2865.32,-2315.83,7232.91,45.61567,612.3134
0,39.4409,-1903.54,-2230.83,-2452.7,-1441.62,-2861.46,-2311.04,7217.7,45.61753,612.3506
0,39.44615,-1903.36,-2230.77,-2452.5,-1441.41,-2861.41,-2310.89,7217.27,45.62278,612.4556
0,39.44717,-1904.11,-2231.29,-2453.22,-1442.2,-2861.91,-2311.51,7219.24,45.6238,612.476
0,39.44751,-1906.38,-2232.82,-2455.39,-1444.57,-2863.41,-2313.38,7225.18,45.62414,612.4828
0,39.44873,-1905.25,-2232.03,-2454.32,-1443.41,-2862.63,-2312.46,7222.2,45.62536,612.5072
0,39.44978,-1911.25,-2236.14,-2460.05,-1449.68,-2866.62,-2317.41,7237.92,45.62641,612.5282
0,39.45782,-1905.42,-2232.09,-2454.51,-1443.6,-2862.69,-2312.6,7222.62,45.63445,612.689
0,39.46355,-1911.8,-2236.51,-2460.58,-1450.25,-2866.98,-2317.86,7239.36,45.64018,612.8036
0,39.46657,-1908.74,-2234.35,-2457.68,-1447.08,-2864.88,-2315.34,7231.3,45.6432,612.864
0,39.45905,-1910.34,-2235.47,-2459.2,-1448.74,-2865.98,-2316.66,7235.52,45.63568,612.7136
0,39.46833,-1910.79,-2235.76,-2459.63,-1449.21,-2866.25,-2317.02,7236.67,45.64496,612.8992
0,39.50103,-1902.5,-2230.1,-2451.71,-1440.55,-2860.76,-2310.19,7214.97,45.67766,613.5532
0,39.43912,-1902.38,-2230.12,-2451.56,-1440.39,-2860.77,-2310.09,7214.71,45.61575,612.315
0,39.50389,-1906.95,-2233.24,-2455.93,-1445.16,-2863.81,-2313.86,7226.69,45.68052,613.6104
0,39.50482,-1901.34,-2229.36,-2450.59,-1439.32,-2860.03,-2309.23,7211.96,45.68145,613.629
0,39.50742,-1907.52,-2233.64,-2456.47,-1445.75,-2864.19,-2314.33,7228.18,45.68405,613.681
0,39.5095,-1904.51,-2231.51,-2453.62,-1442.63,-2862.13,-2311.84,7220.26,45.68613,613.7226
0,39.50972,-1906.55,-2232.94,-2455.56,-1444.76,-2863.52,-2313.53,7225.63,45.68635,613.727
0,39.51068,-1908.02,-2233.92,-2456.97,-1446.3,-2864.47,-2314.74,7229.46,45.68731,613.7462
0,39.51767,-1904.02,-2231.17,-2453.16,-1442.13,-2861.8,-2311.44,7218.98,45.6943,613.886
0,39.52581,-1910.87,-2235.89,-2459.68,-1449.26,-2866.38,-2317.09,7236.93,45.70244,614.0488
0,39.5564,-1907.38,-2233.43,-2456.38,-1445.65,-2863.99,-2314.21,7227.75,45.73303,614.6606
0,39.55653,-1901.6,-2229.53,-2450.84,-1439.59,-2860.2,-2309.44,7212.64,45.73316,614.6632
0,39.55944,-1906.68,-2233.06,-2455.67,-1444.88,-2863.64,-2313.64,7225.99,45.73607,614.7214
0,39.56647,-1905.53,-2232.22,-2454.59,-1443.7,-2862.82,-2312.69,7222.94,45.7431,614.862
0,39.58461,-1911.06,-2236,-2459.87,-1449.48,-2866.49,-2317.25,7237.42,45.76124,615.2248
0,39.58495,-1909.54,-2234.9,-2458.45,-1447.91,-2865.42,-2316,7233.41,45.76158,615.2316
0,53.82666,-1895.54,-2225.51,-2445,-1433.23,-2856.28,-2304.45,7196.82,60.00329,900.0658
0,53.83591,-1897.62,-2226.95,-2446.98,-1435.39,-2857.69,-2306.16,7202.29,60.01254,900.2508
0,53.85053,-1895.52,-2225.5,-2444.98,-1433.21,-2856.27,-2304.43,7196.77,60.02716,900.5432
0,53.85285,-1897.91,-2227.15,-2447.26,-1435.69,-2857.88,-2306.4,7203.05,60.02948,900.5896
0,53.86623,-1890.86,-2222.32,-2440.52,-1428.35,-2853.16,-2300.59,7184.54,60.04286,900.8572
0,53.86625,-1889.5,-2221.47,-2439.19,-1426.91,-2852.34,-2299.47,7181.03,60.04288,900.8576
0,53.88376,-1891.85,-2223.09,-2441.44,-1429.35,-2853.92,-2301.4,7187.21,60.06039,901.2078
0,53.88786,-1896.47,-2226.21,-2445.86,-1434.18,-2856.97,-2305.21,7199.3,60.06449,901.2898
0,53.88808,-1889.72,-2221.56,-2439.43,-1427.16,-2852.42,-2299.65,7181.57,60.06471,901.2942
0,53.89118,-1887.56,-2220.17,-2437.34,-1424.89,-2851.06,-2297.87,7175.96,60.06781,901.3562
0,53.93906,-1889.31,-2221.38,-2438.99,-1426.69,-2852.25,-2299.31,7180.55,60.11569,902.3138
0,53.94119,-1894.74,-2225.07,-2444.2,-1432.36,-2855.85,-2303.79,7194.79,60.11782,902.3564
0,53.94432,-1897.05,-2226.57,-2446.43,-1434.79,-2857.32,-2305.69,7200.8,60.12095,902.419
0,53.9509,-1891.69,-2222.9,-2441.32,-1429.22,-2853.73,-2301.28,7186.74,60.12753,902.5506
0,53.95865,-1891.33,-2222.71,-2440.95,-1428.82,-2853.55,-2300.98,7185.83,60.13528,902.7056
0,53.96555,-1887.52,-2220.12,-2437.3,-1424.85,-2851.01,-2297.84,7175.83,60.14218,902.8436
0,53.97427,-1888.6,-2220.9,-2438.32,-1425.96,-2851.78,-2298.73,7178.7,60.1509,903.018
0,53.97477,-1891.52,-2222.87,-2441.11,-1429,-2853.71,-2301.13,7186.34,60.1514,903.028
0,53.9789,-1893.9,-2224.47,-2443.41,-1431.5,-2855.26,-2303.1,7192.57,60.15553,903.1106
0,53.97967,-1888.05,-2220.45,-2437.82,-1425.42,-2851.34,-2298.28,7177.21,60.1563,903.126
0,53.98059,-1893.07,-2223.94,-2442.59,-1430.61,-2854.75,-2302.41,7190.41,60.15722,903.1444
0,53.98314,-1887.21,-2219.89,-2437.01,-1424.53,-2850.79,-2297.58,7175.01,60.15977,903.1954
0,53.98927,-1887.21,-2219.95,-2436.98,-1424.51,-2850.85,-2297.58,7175.04,60.1659,903.318
0,54.00455,-1898.35,-2227.44,-2447.68,-1436.15,-2858.16,-2306.76,7204.19,60.18118,903.6236
0,54.01134,-1895.02,-2225.15,-2444.51,-1432.7,-2855.93,-2304.02,7195.46,60.18797,903.7594
0,54.0425,-1891.56,-2222.83,-2441.18,-1429.07,-2853.66,-2301.17,7186.4,60.21913,904.3826
0,54.05292,-1895.41,-2225.49,-2444.85,-1433.07,-2856.26,-2304.34,7196.52,60.22955,904.591
0,54.05356,-1899.12,-2227.98,-2448.41,-1436.95,-2858.69,-2307.4,7206.22,60.23019,904.6038
0,54.06045,-1893.8,-2224.31,-2443.35,-1431.43,-2855.11,-2303.02,7192.26,60.23708,904.7416
0,54.06852,-1894.07,-2224.56,-2443.58,-1431.68,-2855.35,-2303.24,7193,60.24515,904.903
0,54.09181,-1890.95,-2222.43,-2440.59,-1428.43,-2853.27,-2300.66,7184.81,60.26844,905.3688
0,54.09287,-1893.44,-2224.15,-2442.96,-1431.01,-2854.96,-2302.71,7191.36,60.2695,905.39
0,54.10181,-1893.09,-2223.89,-2442.64,-1430.66,-2854.7,-2302.43,7190.43,60.27844,905.5688
0,54.10572,-1897.73,-2227.05,-2447.07,-1435.49,-2857.79,-2306.25,7202.59,60.28235,905.647
0,54.10596,-1889.97,-2221.71,-2439.67,-1427.42,-2852.57,-2299.86,7182.21,60.28259,905.6518
0,54.10965,-1892.49,-2223.52,-2442.04,-1430.01,-2854.34,-2301.93,7188.87,60.28628,905.7256
0,54.11653,-1896.31,-2226.09,-2445.71,-1434.01,-2856.85,-2305.08,7198.87,60.29316,905.8632
0,54.11704,-1894.8,-2225.03,-2444.29,-1432.46,-2855.81,-2303.84,7194.9,60.29367,905.8734
0,54.12146,-1890.71,-2222.25,-2440.37,-1428.18,-2853.1,-2300.46,7184.18,60.29809,905.9618
0,54.1218,-1898.78,-2227.8,-2448.06,-1436.58,-2858.52,-2307.11,7205.36,60.29843,905.9686
0,54.1325,-1894.47,-2224.77,-2443.98,-1432.12,-2855.56,-2303.57,7194.01,60.30913,906.1826
0,54.14196,-1888.37,-2220.66,-2438.13,-1425.74,-2851.54,-2298.54,7178.04,60.31859,906.3718
0,54.14334,-1895.98,-2225.92,-2445.38,-1433.65,-2856.68,-2304.8,7198.04,60.31997,906.3994
0,54.15771,-1892.43,-2223.41,-2442.02,-1429.98,-2854.23,-2301.89,7188.68,60.33434,906.6868
0,54.17374,-1887.08,-2219.81,-2436.89,-1424.4,-2850.71,-2297.48,7174.68,60.35037,907.0074
0,54.1838,-1899.04,-2227.91,-2448.35,-1436.88,-2858.62,-2307.33,7206.01,60.36043,907.2086
0,54.18391,-1895.78,-2225.66,-2445.24,-1433.49,-2856.43,-2304.65,7197.45,60.36054,907.2108
0,54.18716,-1891.61,-2222.85,-2441.23,-1429.12,-2853.69,-2301.21,7186.53,60.36379,907.2758
0,54.18755,-1893.08,-2223.9,-2442.62,-1430.64,-2854.71,-2302.41,7190.41,60.36418,907.2836
0,54.19711,-1897.73,-2227.06,-2447.07,-1435.49,-2857.79,-2306.25,7202.59,60.37374,907.4748
0,54.1973,-1895.37,-2225.4,-2444.84,-1433.05,-2856.17,-2304.31,7196.38,60.37393,907.4786
0,54.24171,-1887.7,-2220.19,-2437.49,-1425.05,-2851.09,-2297.99,7176.28,60.41834,908.3668
0,54.24992,-1892.11,-2223.29,-2441.68,-1429.62,-2854.12,-2301.62,7187.91,60.42655,908.531
0,54.25033,-1890.11,-2221.87,-2439.78,-1427.54,-2852.73,-2299.97,7182.62,60.42696,908.5392
0,54.25277,-1894.12,-2224.63,-2443.61,-1431.72,-2855.42,-2303.27,7193.15,60.4294,908.588
0,54.26914,-1889.99,-2221.77,-2439.67,-1427.43,-2852.63,-2299.87,7182.29,60.44577,908.9154
0,54.26987,-1891.96,-2223.16,-2441.54,-1429.47,-2853.99,-2301.49,7187.49,60.4465,908.93
0,54.27258,-1897.39,-2226.84,-2446.74,-1435.13,-2857.58,-2305.97,7201.71,60.44921,908.9842
0,54.27268,-1888.85,-2220.96,-2438.6,-1426.26,-2851.83,-2298.94,7179.28,60.44931,908.9862
0,54.28352,-1896.64,-2226.36,-2446.01,-1434.34,-2857.11,-2305.35,7199.76,60.46015,909.203
0,54.28564,-1895.63,-2225.59,-2445.08,-1433.32,-2856.36,-2304.52,7197.07,60.46227,909.2454
0,54.28569,-1888.76,-2220.92,-2438.51,-1426.16,-2851.79,-2298.86,7179.06,60.46232,909.2464
0,54.28655,-1889.66,-2221.61,-2439.34,-1427.07,-2852.47,-2299.6,7181.47,60.46318,909.2636
0,54.29852,-1891.67,-2222.97,-2441.26,-1429.16,-2853.8,-2301.26,7186.73,60.47515,909.503
0,54.31182,-1891.44,-2222.79,-2441.06,-1428.94,-2853.63,-2301.07,7186.13,60.48845,909.769
0,54.31364,-1896.36,-2226.14,-2445.76,-1434.06,-2856.9,-2305.12,7199.02,60.49027,909.8054
0,54.31932,-1895.21,-2225.3,-2444.67,-1432.88,-2856.08,-2304.17,7195.96,60.49595,909.919
0,54.31946,-1890.15,-2221.87,-2439.84,-1427.61,-2852.72,-2300.01,7182.71,60.49609,909.9218
0,54.33169,-1889.39,-2221.41,-2439.09,-1426.79,-2852.28,-2299.38,7180.76,60.50832,910.1664
0,54.33178,-1890.32,-2222.05,-2439.97,-1427.76,-2852.9,-2300.15,7183.19,60.50841,910.1682
0,54.33226,-1889.42,-2221.42,-2439.11,-1426.82,-2852.29,-2299.4,7180.82,60.50889,910.1778
0,54.33468,-1889.09,-2221.21,-2438.8,-1426.48,-2852.08,-2299.13,7179.97,60.51131,910.2262
0,54.35111,-1892.72,-2223.69,-2442.26,-1430.25,-2854.5,-2302.12,7189.48,60.52774,910.5548
0,54.35585,-1887.81,-2220.3,-2437.59,-1425.16,-2851.19,-2298.08,7176.59,60.53248,910.6496
0,54.35827,-1891.98,-2223.2,-2441.55,-1429.48,-2854.03,-2301.51,7187.56,60.5349,910.698
0,54.36193,-1886.56,-2219.46,-2436.39,-1423.85,-2850.37,-2297.05,7173.32,60.53856,910.7712
0,54.36365,-1896.88,-2226.45,-2446.27,-1434.62,-2857.2,-2305.55,7200.35,60.54028,910.8056
0,54.36741,-1895.06,-2225.19,-2444.53,-1432.72,-2855.97,-2304.05,7195.56,60.54404,910.8808
0,54.37307,-1895.27,-2225.36,-2444.73,-1432.94,-2856.13,-2304.22,7196.13,60.5497,910.994
0,54.38193,-1891.49,-2222.78,-2441.12,-1429,-2853.62,-2301.11,7186.23,60.55856,911.1712
0,54.38569,-1894.95,-2225.18,-2444.41,-1432.59,-2855.96,-2303.96,7195.32,60.56232,911.2464
0,54.38579,-1894.14,-2224.59,-2443.65,-1431.75,-2855.38,-2303.29,7193.17,60.56242,911.2484
0,54.38947,-1894.6,-2224.91,-2444.09,-1432.24,-2855.7,-2303.67,7194.39,60.5661,911.322
0,54.38965,-1892.76,-2223.65,-2442.33,-1430.32,-2854.47,-2302.15,7189.56,60.56628,911.3256
0,54.39008,-1896.99,-2226.56,-2446.37,-1434.72,-2857.3,-2305.64,7200.66,60.56671,911.3342
0,54.39172,-1894.25,-2224.64,-2443.76,-1431.88,-2855.43,-2303.38,7193.44,60.56835,911.367
0,54.3923,-1894.22,-2224.65,-2443.72,-1431.84,-2855.44,-2303.36,7193.38,60.56893,911.3786
0,54.39612,-1897.45,-2226.86,-2446.82,-1435.21,-2857.6,-2306.02,7201.87,60.57275,911.455
0,54.40372,-1895.58,-2225.54,-2445.03,-1433.27,-2856.31,-2304.48,7196.92,60.58035,911.607
0,54.41768,-1895.31,-2225.38,-2444.77,-1432.98,-2856.15,-2304.25,7196.23,60.59431,911.8862
0,54.41878,-1896.02,-2225.86,-2445.44,-1433.72,-2856.63,-2304.84,7198.09,60.59541,911.9082
